id;status;total_price;payment_method;payment_reference;customer_details_id
38701;PAID;5.89;CREDIT_CARD;jcb;215
38702;PENDING;5.01;IDEAL;jcb;722
38703;CANCELLED;0.01;IDEAL;laser;313
38704;COMPLETED;6.06;CREDIT_CARD;maestro;355
38705;PAID;4.40;CREDIT_CARD;mastercard;733
38706;COMPLETED;3.64;CREDIT_CARD;china-unionpay;99
38707;COMPLETED;9.23;IDEAL;mastercard;345
38708;COMPLETED;1.24;CREDIT_CARD;switch;938
38709;REFUNDED;0.02;IDEAL;diners-club-carte-blanche;385
38710;REFUNDED;9.96;IDEAL;mastercard;599
38711;COMPLETED;3.60;IDEAL;maestro;417
38712;PAID;4.20;IDEAL;jcb;773
38713;CANCELLED;1.63;CREDIT_CARD;americanexpress;424
38714;PAID;4.56;IDEAL;jcb;179
38715;REFUNDED;5.18;IDEAL;jcb;451
38716;REFUNDED;0.09;IDEAL;mastercard;220
38717;COMPLETED;6.11;CREDIT_CARD;maestro;53
38718;PENDING;6.60;CREDIT_CARD;jcb;443
38719;CANCELLED;5.30;IDEAL;jcb;587
38720;PENDING;7.23;IDEAL;china-unionpay;311
38721;COMPLETED;8.63;IDEAL;jcb;256
38722;PENDING;6.75;IDEAL;jcb;311
38723;PAID;7.20;CREDIT_CARD;china-unionpay;668
38724;PAID;8.69;CREDIT_CARD;switch;86
38725;PENDING;0.46;IDEAL;switch;932
38726;PAID;8.95;IDEAL;jcb;529
38727;COMPLETED;4.51;CREDIT_CARD;maestro;973
38728;PAID;8.95;CREDIT_CARD;jcb;507
38729;REFUNDED;1.32;CREDIT_CARD;jcb;303
38730;PENDING;6.56;CREDIT_CARD;laser;280
38731;CANCELLED;4.01;IDEAL;bankcard;752
38732;CANCELLED;6.09;IDEAL;laser;864
38733;REFUNDED;3.26;CREDIT_CARD;china-unionpay;724
38734;COMPLETED;5.45;IDEAL;bankcard;505
38735;PENDING;7.00;IDEAL;jcb;318
38736;REFUNDED;9.05;CREDIT_CARD;jcb;478
38737;COMPLETED;9.77;IDEAL;americanexpress;982
38738;COMPLETED;5.28;IDEAL;switch;199
38739;CANCELLED;9.63;CREDIT_CARD;jcb;317
38740;CANCELLED;8.89;CREDIT_CARD;switch;228
38741;COMPLETED;8.58;IDEAL;diners-club-enroute;442
38742;COMPLETED;0.42;CREDIT_CARD;china-unionpay;185
38743;REFUNDED;7.88;CREDIT_CARD;americanexpress;727
38744;CANCELLED;0.65;CREDIT_CARD;jcb;397
38745;REFUNDED;8.02;IDEAL;jcb;534
38746;CANCELLED;4.87;CREDIT_CARD;visa;398
38747;PAID;8.47;CREDIT_CARD;mastercard;35
38748;COMPLETED;6.18;CREDIT_CARD;diners-club-international;11
38749;COMPLETED;3.11;IDEAL;jcb;523
38750;COMPLETED;5.48;CREDIT_CARD;americanexpress;199
38751;CANCELLED;5.45;IDEAL;maestro;136
38752;COMPLETED;1.62;IDEAL;visa;262
38753;CANCELLED;1.06;IDEAL;jcb;126
38754;REFUNDED;5.62;CREDIT_CARD;jcb;683
38755;CANCELLED;9.18;CREDIT_CARD;diners-club-us-ca;155
38756;REFUNDED;0.27;CREDIT_CARD;jcb;313
38757;PENDING;6.22;CREDIT_CARD;china-unionpay;630
38758;CANCELLED;6.86;CREDIT_CARD;diners-club-us-ca;131
38759;REFUNDED;0.97;CREDIT_CARD;jcb;562
38760;CANCELLED;5.75;CREDIT_CARD;visa;533
38761;PAID;8.20;IDEAL;jcb;181
38762;PENDING;4.72;IDEAL;china-unionpay;326
38763;COMPLETED;8.11;IDEAL;jcb;530
38764;CANCELLED;3.77;CREDIT_CARD;jcb;557
38765;REFUNDED;5.35;CREDIT_CARD;visa-electron;818
38766;PAID;8.66;CREDIT_CARD;solo;294
38767;CANCELLED;1.88;CREDIT_CARD;laser;623
38768;REFUNDED;4.83;CREDIT_CARD;switch;261
38769;COMPLETED;5.49;CREDIT_CARD;jcb;916
38770;COMPLETED;2.04;IDEAL;jcb;701
38771;REFUNDED;6.73;IDEAL;jcb;508
38772;PENDING;3.45;CREDIT_CARD;bankcard;211
38773;REFUNDED;1.94;IDEAL;maestro;311
38774;REFUNDED;9.48;IDEAL;maestro;341
38775;PENDING;2.87;IDEAL;jcb;194
38776;PAID;9.08;CREDIT_CARD;visa-electron;330
38777;COMPLETED;8.94;CREDIT_CARD;maestro;124
38778;COMPLETED;2.59;IDEAL;jcb;647
38779;PENDING;0.85;IDEAL;china-unionpay;74
38780;PAID;8.36;IDEAL;visa;943
38781;REFUNDED;4.92;IDEAL;jcb;550
38782;PENDING;0.90;IDEAL;jcb;634
38783;PENDING;4.31;IDEAL;jcb;448
38784;CANCELLED;0.26;CREDIT_CARD;jcb;371
38785;COMPLETED;7.51;CREDIT_CARD;jcb;935
38786;REFUNDED;7.83;IDEAL;jcb;436
38787;CANCELLED;3.30;IDEAL;jcb;450
38788;PAID;4.73;CREDIT_CARD;jcb;279
38789;COMPLETED;1.72;IDEAL;jcb;511
38790;CANCELLED;7.73;IDEAL;bankcard;516
38791;COMPLETED;8.60;IDEAL;diners-club-us-ca;766
38792;REFUNDED;5.17;IDEAL;switch;467
38793;PENDING;3.73;IDEAL;americanexpress;522
38794;REFUNDED;1.24;IDEAL;maestro;528
38795;CANCELLED;9.69;CREDIT_CARD;china-unionpay;225
38796;COMPLETED;0.55;CREDIT_CARD;jcb;417
38797;PENDING;7.34;IDEAL;jcb;491
38798;PAID;0.34;IDEAL;visa-electron;232
38799;REFUNDED;1.90;IDEAL;jcb;690
38800;PENDING;6.45;CREDIT_CARD;mastercard;547
38801;PENDING;1.16;CREDIT_CARD;maestro;490
38802;PAID;8.06;CREDIT_CARD;jcb;949
38803;PENDING;3.34;CREDIT_CARD;jcb;278
38804;PAID;9.20;IDEAL;jcb;137
38805;REFUNDED;1.02;IDEAL;visa-electron;947
38806;COMPLETED;2.96;CREDIT_CARD;diners-club-enroute;12
38807;CANCELLED;0.83;IDEAL;maestro;603
38808;CANCELLED;0.15;CREDIT_CARD;diners-club-carte-blanche;897
38809;CANCELLED;7.28;IDEAL;visa-electron;482
38810;PENDING;7.25;CREDIT_CARD;mastercard;544
38811;REFUNDED;6.75;CREDIT_CARD;mastercard;770
38812;PAID;7.64;CREDIT_CARD;jcb;357
38813;PAID;7.95;CREDIT_CARD;switch;423
38814;PENDING;5.20;IDEAL;jcb;600
38815;PENDING;3.63;IDEAL;diners-club-enroute;895
38816;PENDING;2.05;CREDIT_CARD;bankcard;820
38817;PENDING;2.65;IDEAL;maestro;843
38818;REFUNDED;1.46;CREDIT_CARD;jcb;812
38819;CANCELLED;3.48;IDEAL;maestro;763
38820;PAID;4.46;IDEAL;jcb;373
38821;PENDING;9.79;CREDIT_CARD;americanexpress;115
38822;PENDING;8.67;IDEAL;jcb;297
38823;PENDING;1.29;IDEAL;jcb;312
38824;PENDING;4.75;CREDIT_CARD;jcb;715
38825;CANCELLED;2.45;CREDIT_CARD;americanexpress;459
38826;COMPLETED;7.55;CREDIT_CARD;jcb;404
38827;CANCELLED;9.02;IDEAL;jcb;382
38828;PENDING;8.25;CREDIT_CARD;diners-club-enroute;313
38829;REFUNDED;3.71;IDEAL;diners-club-carte-blanche;100
38830;REFUNDED;0.70;CREDIT_CARD;jcb;975
38831;PAID;9.92;CREDIT_CARD;visa-electron;420
38832;PENDING;6.42;IDEAL;bankcard;242
38833;PAID;3.97;CREDIT_CARD;mastercard;372
38834;REFUNDED;7.45;CREDIT_CARD;diners-club-international;413
38835;PAID;4.41;CREDIT_CARD;maestro;172
38836;PAID;0.68;CREDIT_CARD;china-unionpay;934
38837;PAID;8.51;IDEAL;jcb;270
38838;COMPLETED;4.83;IDEAL;jcb;3
38839;PAID;8.74;IDEAL;maestro;220
38840;PENDING;9.77;IDEAL;jcb;646
38841;COMPLETED;5.64;IDEAL;jcb;413
38842;PENDING;9.58;IDEAL;maestro;482
38843;PAID;3.24;CREDIT_CARD;maestro;534
38844;CANCELLED;1.16;IDEAL;americanexpress;421
38845;PENDING;0.16;IDEAL;jcb;546
38846;CANCELLED;5.83;IDEAL;jcb;543
38847;REFUNDED;5.15;CREDIT_CARD;switch;446
38848;CANCELLED;9.21;CREDIT_CARD;maestro;4
38849;PENDING;1.95;IDEAL;jcb;734
38850;CANCELLED;5.57;IDEAL;mastercard;998
38851;CANCELLED;4.95;IDEAL;switch;37
38852;COMPLETED;8.28;IDEAL;jcb;938
38853;COMPLETED;5.33;IDEAL;jcb;788
38854;PAID;6.00;IDEAL;mastercard;996
38855;COMPLETED;0.48;IDEAL;maestro;725
38856;CANCELLED;3.12;CREDIT_CARD;jcb;937
38857;PAID;0.45;IDEAL;jcb;667
38858;REFUNDED;8.56;CREDIT_CARD;instapayment;319
38859;CANCELLED;9.91;CREDIT_CARD;diners-club-carte-blanche;109
38860;CANCELLED;8.84;IDEAL;diners-club-enroute;149
38861;COMPLETED;6.74;CREDIT_CARD;jcb;173
38862;CANCELLED;1.65;IDEAL;maestro;552
38863;REFUNDED;6.34;CREDIT_CARD;diners-club-carte-blanche;956
38864;CANCELLED;6.28;IDEAL;jcb;704
38865;PAID;5.28;IDEAL;jcb;227
38866;REFUNDED;1.73;IDEAL;visa;160
38867;PAID;1.70;CREDIT_CARD;diners-club-enroute;21
38868;REFUNDED;5.74;CREDIT_CARD;diners-club-carte-blanche;40
38869;COMPLETED;3.28;CREDIT_CARD;diners-club-us-ca;200
38870;COMPLETED;7.15;CREDIT_CARD;bankcard;86
38871;REFUNDED;4.60;IDEAL;mastercard;174
38872;CANCELLED;8.05;IDEAL;jcb;949
38873;PENDING;0.70;IDEAL;jcb;327
38874;PAID;6.08;IDEAL;mastercard;233
38875;PENDING;9.38;IDEAL;jcb;286
38876;REFUNDED;6.96;IDEAL;jcb;183
38877;CANCELLED;3.62;IDEAL;jcb;200
38878;REFUNDED;8.03;IDEAL;china-unionpay;937
38879;REFUNDED;4.05;IDEAL;jcb;538
38880;REFUNDED;2.33;IDEAL;diners-club-carte-blanche;514
38881;PENDING;7.26;CREDIT_CARD;maestro;110
38882;COMPLETED;1.95;IDEAL;switch;848
38883;CANCELLED;7.90;IDEAL;jcb;922
38884;REFUNDED;5.59;IDEAL;jcb;224
38885;COMPLETED;9.03;IDEAL;laser;431
38886;PAID;5.63;CREDIT_CARD;diners-club-us-ca;268
38887;COMPLETED;9.13;IDEAL;china-unionpay;683
38888;PENDING;5.27;IDEAL;mastercard;430
38889;PENDING;9.71;CREDIT_CARD;diners-club-enroute;522
38890;COMPLETED;3.56;IDEAL;americanexpress;595
38891;REFUNDED;2.52;CREDIT_CARD;bankcard;208
38892;CANCELLED;4.26;IDEAL;diners-club-carte-blanche;156
38893;REFUNDED;4.09;IDEAL;diners-club-enroute;476
38894;PENDING;7.10;IDEAL;jcb;755
38895;CANCELLED;1.76;CREDIT_CARD;maestro;272
38896;CANCELLED;0.17;CREDIT_CARD;jcb;206
38897;PENDING;4.85;IDEAL;maestro;36
38898;PENDING;4.30;IDEAL;jcb;939
38899;CANCELLED;8.88;IDEAL;maestro;786
38900;REFUNDED;7.04;CREDIT_CARD;switch;983
38901;REFUNDED;9.01;IDEAL;jcb;677
38902;COMPLETED;3.17;CREDIT_CARD;jcb;632
38903;CANCELLED;6.06;IDEAL;jcb;303
38904;PAID;9.30;CREDIT_CARD;diners-club-carte-blanche;236
38905;PAID;7.26;IDEAL;bankcard;431
38906;CANCELLED;0.03;CREDIT_CARD;jcb;663
38907;CANCELLED;6.05;CREDIT_CARD;maestro;726
38908;REFUNDED;7.46;IDEAL;jcb;854
38909;PAID;6.14;IDEAL;jcb;538
38910;COMPLETED;3.31;IDEAL;jcb;983
38911;COMPLETED;9.79;CREDIT_CARD;instapayment;231
38912;REFUNDED;4.38;IDEAL;jcb;269
38913;CANCELLED;7.29;IDEAL;diners-club-international;726
38914;PENDING;3.26;IDEAL;jcb;371
38915;COMPLETED;9.61;CREDIT_CARD;instapayment;413
38916;CANCELLED;4.78;IDEAL;mastercard;122
38917;PENDING;7.06;IDEAL;mastercard;299
38918;PAID;9.54;IDEAL;jcb;542
38919;PENDING;2.02;IDEAL;instapayment;132
38920;PENDING;5.53;IDEAL;diners-club-carte-blanche;368
38921;PENDING;6.65;IDEAL;mastercard;784
38922;COMPLETED;3.12;IDEAL;jcb;691
38923;PENDING;1.12;CREDIT_CARD;switch;358
38924;CANCELLED;9.87;IDEAL;switch;538
38925;PAID;5.68;CREDIT_CARD;china-unionpay;793
38926;PAID;3.16;CREDIT_CARD;jcb;441
38927;PENDING;3.92;IDEAL;jcb;100
38928;COMPLETED;9.87;CREDIT_CARD;diners-club-enroute;851
38929;CANCELLED;1.78;CREDIT_CARD;jcb;103
38930;PENDING;8.70;IDEAL;jcb;836
38931;CANCELLED;2.93;CREDIT_CARD;jcb;307
38932;PENDING;9.12;IDEAL;diners-club-carte-blanche;357
38933;REFUNDED;6.86;CREDIT_CARD;mastercard;226
38934;PAID;9.54;CREDIT_CARD;jcb;994
38935;PENDING;5.40;CREDIT_CARD;switch;903
38936;PAID;9.04;IDEAL;americanexpress;120
38937;CANCELLED;3.00;IDEAL;diners-club-enroute;887
38938;PENDING;7.12;CREDIT_CARD;jcb;93
38939;REFUNDED;8.98;IDEAL;mastercard;851
38940;COMPLETED;6.34;IDEAL;americanexpress;916
38941;CANCELLED;1.40;IDEAL;instapayment;410
38942;CANCELLED;9.88;CREDIT_CARD;jcb;270
38943;COMPLETED;5.76;CREDIT_CARD;jcb;154
38944;COMPLETED;3.91;CREDIT_CARD;china-unionpay;393
38945;PENDING;5.67;IDEAL;americanexpress;76
38946;PENDING;8.30;CREDIT_CARD;jcb;629
38947;PENDING;2.21;IDEAL;switch;301
38948;PENDING;6.61;IDEAL;jcb;523
38949;CANCELLED;6.06;IDEAL;diners-club-carte-blanche;665
38950;REFUNDED;4.41;CREDIT_CARD;jcb;241
38951;CANCELLED;4.33;IDEAL;diners-club-enroute;420
38952;PAID;6.91;CREDIT_CARD;visa-electron;51
38953;PAID;3.68;CREDIT_CARD;jcb;579
38954;REFUNDED;5.04;CREDIT_CARD;bankcard;562
38955;COMPLETED;9.16;CREDIT_CARD;jcb;905
38956;COMPLETED;4.96;IDEAL;jcb;148
38957;PAID;4.78;CREDIT_CARD;jcb;23
38958;COMPLETED;9.28;CREDIT_CARD;diners-club-carte-blanche;315
38959;COMPLETED;7.57;IDEAL;diners-club-us-ca;754
38960;REFUNDED;6.18;IDEAL;china-unionpay;749
38961;REFUNDED;2.65;CREDIT_CARD;jcb;279
38962;COMPLETED;8.36;IDEAL;jcb;783
38963;PAID;7.97;CREDIT_CARD;mastercard;975
38964;CANCELLED;3.87;CREDIT_CARD;laser;72
38965;PENDING;2.66;CREDIT_CARD;maestro;331
38966;COMPLETED;0.18;IDEAL;mastercard;607
38967;REFUNDED;1.73;IDEAL;jcb;242
38968;CANCELLED;6.57;IDEAL;jcb;73
38969;COMPLETED;6.24;CREDIT_CARD;diners-club-carte-blanche;851
38970;COMPLETED;1.12;CREDIT_CARD;jcb;107
38971;REFUNDED;1.29;IDEAL;maestro;175
38972;REFUNDED;4.35;IDEAL;visa-electron;546
38973;PENDING;0.63;IDEAL;jcb;213
38974;CANCELLED;1.77;CREDIT_CARD;jcb;660
38975;COMPLETED;1.95;CREDIT_CARD;mastercard;516
38976;PENDING;3.54;CREDIT_CARD;jcb;580
38977;COMPLETED;9.15;IDEAL;diners-club-carte-blanche;515
38978;COMPLETED;1.38;CREDIT_CARD;jcb;45
38979;COMPLETED;3.94;IDEAL;bankcard;105
38980;CANCELLED;3.91;IDEAL;jcb;308
38981;PENDING;0.78;CREDIT_CARD;china-unionpay;737
38982;PENDING;6.08;IDEAL;jcb;31
38983;REFUNDED;0.77;CREDIT_CARD;jcb;869
38984;PAID;8.94;IDEAL;jcb;153
38985;CANCELLED;4.52;CREDIT_CARD;jcb;41
38986;PENDING;8.77;IDEAL;maestro;36
38987;COMPLETED;5.36;IDEAL;jcb;429
38988;CANCELLED;5.12;CREDIT_CARD;maestro;240
38989;COMPLETED;6.73;IDEAL;switch;480
38990;PAID;7.79;CREDIT_CARD;jcb;697
38991;CANCELLED;9.73;IDEAL;visa;454
38992;REFUNDED;9.70;IDEAL;china-unionpay;976
38993;CANCELLED;7.31;CREDIT_CARD;jcb;605
38994;CANCELLED;7.13;IDEAL;mastercard;266
38995;CANCELLED;2.21;CREDIT_CARD;jcb;757
38996;PAID;2.73;IDEAL;diners-club-us-ca;459
38997;PENDING;7.16;CREDIT_CARD;jcb;918
38998;COMPLETED;2.18;CREDIT_CARD;mastercard;375
38999;COMPLETED;3.46;IDEAL;jcb;493
39000;CANCELLED;0.88;IDEAL;bankcard;310
39001;PAID;1.80;CREDIT_CARD;solo;611
39002;REFUNDED;3.77;CREDIT_CARD;jcb;275
39003;PAID;3.42;CREDIT_CARD;jcb;884
39004;PAID;9.48;CREDIT_CARD;visa;831
39005;CANCELLED;8.34;IDEAL;switch;724
39006;REFUNDED;1.82;IDEAL;jcb;235
39007;CANCELLED;3.76;CREDIT_CARD;jcb;878
39008;PAID;1.98;CREDIT_CARD;mastercard;181
39009;PAID;5.40;IDEAL;china-unionpay;854
39010;PAID;5.62;CREDIT_CARD;americanexpress;9
39011;CANCELLED;7.94;IDEAL;diners-club-carte-blanche;279
39012;PAID;4.01;CREDIT_CARD;diners-club-enroute;965
39013;REFUNDED;3.45;CREDIT_CARD;jcb;38
39014;CANCELLED;4.12;CREDIT_CARD;jcb;353
39015;COMPLETED;5.74;CREDIT_CARD;visa-electron;369
39016;PENDING;1.53;IDEAL;jcb;97
39017;PENDING;6.69;CREDIT_CARD;maestro;402
39018;PENDING;4.00;CREDIT_CARD;jcb;1
39019;CANCELLED;3.55;IDEAL;diners-club-enroute;404
39020;PENDING;0.72;CREDIT_CARD;americanexpress;735
39021;CANCELLED;3.82;CREDIT_CARD;maestro;86
39022;PAID;5.04;CREDIT_CARD;diners-club-us-ca;51
39023;CANCELLED;1.90;IDEAL;visa-electron;597
39024;PAID;4.28;IDEAL;jcb;706
39025;REFUNDED;7.79;CREDIT_CARD;jcb;409
39026;PAID;7.77;IDEAL;diners-club-carte-blanche;763
39027;CANCELLED;2.62;IDEAL;laser;767
39028;PENDING;2.47;CREDIT_CARD;laser;72
39029;PAID;7.52;CREDIT_CARD;jcb;130
39030;COMPLETED;5.15;CREDIT_CARD;jcb;544
39031;CANCELLED;9.42;CREDIT_CARD;bankcard;1
39032;REFUNDED;8.71;CREDIT_CARD;mastercard;31
39033;COMPLETED;4.67;CREDIT_CARD;jcb;670
39034;PAID;3.08;CREDIT_CARD;jcb;265
39035;PAID;5.09;CREDIT_CARD;jcb;170
39036;CANCELLED;7.23;IDEAL;jcb;149
39037;REFUNDED;6.43;CREDIT_CARD;americanexpress;264
39038;CANCELLED;6.41;IDEAL;diners-club-carte-blanche;55
39039;PENDING;6.36;IDEAL;jcb;240
39040;REFUNDED;6.89;IDEAL;jcb;895
39041;PAID;6.74;CREDIT_CARD;jcb;205
39042;CANCELLED;5.83;CREDIT_CARD;jcb;741
39043;CANCELLED;9.43;CREDIT_CARD;laser;975
39044;REFUNDED;6.42;IDEAL;mastercard;983
39045;PAID;7.13;IDEAL;jcb;569
39046;PAID;6.44;IDEAL;mastercard;916
39047;REFUNDED;8.91;IDEAL;jcb;981
39048;PAID;2.65;IDEAL;mastercard;879
39049;PAID;5.35;IDEAL;china-unionpay;223
39050;PENDING;9.60;IDEAL;mastercard;220
39051;REFUNDED;4.73;CREDIT_CARD;mastercard;361
39052;COMPLETED;5.57;CREDIT_CARD;maestro;474
39053;CANCELLED;8.88;IDEAL;jcb;47
39054;COMPLETED;2.34;IDEAL;jcb;85
39055;REFUNDED;6.09;IDEAL;diners-club-carte-blanche;490
39056;PAID;2.12;IDEAL;china-unionpay;840
39057;COMPLETED;1.19;IDEAL;americanexpress;422
39058;CANCELLED;9.07;CREDIT_CARD;switch;487
39059;PENDING;6.99;CREDIT_CARD;china-unionpay;658
39060;COMPLETED;1.22;IDEAL;mastercard;932
39061;PAID;2.30;CREDIT_CARD;switch;349
39062;CANCELLED;8.45;IDEAL;maestro;564
39063;REFUNDED;5.18;CREDIT_CARD;laser;502
39064;PENDING;9.60;IDEAL;mastercard;576
39065;PENDING;3.54;IDEAL;switch;827
39066;PAID;9.09;IDEAL;laser;178
39067;PAID;2.10;IDEAL;jcb;71
39068;PAID;6.29;IDEAL;jcb;332
39069;CANCELLED;7.88;CREDIT_CARD;switch;333
39070;COMPLETED;3.93;IDEAL;jcb;969
39071;COMPLETED;1.78;IDEAL;jcb;222
39072;COMPLETED;5.34;IDEAL;mastercard;277
39073;PAID;3.49;CREDIT_CARD;jcb;895
39074;CANCELLED;6.69;CREDIT_CARD;americanexpress;789
39075;PAID;7.22;IDEAL;jcb;925
39076;REFUNDED;4.30;CREDIT_CARD;switch;328
39077;CANCELLED;5.84;CREDIT_CARD;visa;939
39078;CANCELLED;0.30;IDEAL;jcb;893
39079;PENDING;5.22;CREDIT_CARD;jcb;168
39080;COMPLETED;5.38;IDEAL;jcb;934
39081;PAID;7.49;IDEAL;switch;893
39082;COMPLETED;0.24;IDEAL;mastercard;58
39083;PAID;5.70;CREDIT_CARD;jcb;212
39084;PAID;1.81;IDEAL;maestro;491
39085;PENDING;2.10;IDEAL;diners-club-enroute;493
39086;CANCELLED;4.77;IDEAL;mastercard;418
39087;PENDING;7.84;IDEAL;jcb;388
39088;REFUNDED;1.55;IDEAL;jcb;11
39089;PENDING;9.76;IDEAL;maestro;288
39090;PENDING;7.41;IDEAL;jcb;797
39091;COMPLETED;7.44;IDEAL;jcb;927
39092;PENDING;2.97;IDEAL;jcb;118
39093;PENDING;0.39;IDEAL;jcb;615
39094;PAID;0.66;CREDIT_CARD;bankcard;193
39095;PENDING;8.00;CREDIT_CARD;solo;100
39096;CANCELLED;4.87;IDEAL;mastercard;727
39097;COMPLETED;4.21;CREDIT_CARD;jcb;378
39098;REFUNDED;2.79;CREDIT_CARD;switch;984
39099;CANCELLED;0.45;IDEAL;maestro;887
39100;COMPLETED;7.41;IDEAL;mastercard;464
39101;CANCELLED;7.87;CREDIT_CARD;visa-electron;433
39102;REFUNDED;5.22;IDEAL;jcb;807
39103;CANCELLED;8.64;IDEAL;jcb;225
39104;COMPLETED;3.69;IDEAL;jcb;496
39105;PAID;2.55;IDEAL;switch;547
39106;CANCELLED;2.62;CREDIT_CARD;diners-club-enroute;172
39107;COMPLETED;4.89;IDEAL;jcb;879
39108;PAID;2.19;IDEAL;mastercard;81
39109;PAID;0.42;IDEAL;mastercard;932
39110;PENDING;6.03;IDEAL;solo;819
39111;COMPLETED;7.73;CREDIT_CARD;jcb;482
39112;COMPLETED;9.30;CREDIT_CARD;diners-club-enroute;428
39113;PAID;9.58;IDEAL;switch;867
39114;CANCELLED;9.77;IDEAL;mastercard;798
39115;PAID;2.95;CREDIT_CARD;switch;541
39116;REFUNDED;0.83;CREDIT_CARD;jcb;541
39117;PENDING;7.28;IDEAL;jcb;31
39118;REFUNDED;7.95;CREDIT_CARD;americanexpress;43
39119;PENDING;2.05;IDEAL;jcb;858
39120;PENDING;8.13;IDEAL;mastercard;673
39121;PAID;3.11;CREDIT_CARD;bankcard;346
39122;REFUNDED;9.26;CREDIT_CARD;bankcard;801
39123;PAID;3.15;IDEAL;mastercard;997
39124;PAID;7.50;CREDIT_CARD;jcb;460
39125;CANCELLED;7.71;CREDIT_CARD;jcb;198
39126;PENDING;2.80;IDEAL;china-unionpay;21
39127;PENDING;3.13;IDEAL;jcb;697
39128;REFUNDED;8.83;CREDIT_CARD;laser;144
39129;COMPLETED;9.73;CREDIT_CARD;jcb;126
39130;REFUNDED;5.68;IDEAL;jcb;240
39131;COMPLETED;9.10;IDEAL;china-unionpay;379
39132;COMPLETED;5.81;CREDIT_CARD;jcb;608
39133;PENDING;2.65;CREDIT_CARD;jcb;933
39134;COMPLETED;4.50;IDEAL;diners-club-carte-blanche;164
39135;PAID;6.62;CREDIT_CARD;jcb;172
39136;COMPLETED;9.81;IDEAL;mastercard;983
39137;COMPLETED;5.00;CREDIT_CARD;visa-electron;94
39138;PENDING;0.12;IDEAL;jcb;959
39139;PENDING;0.84;CREDIT_CARD;jcb;38
39140;CANCELLED;1.32;IDEAL;switch;852
39141;REFUNDED;0.48;IDEAL;mastercard;454
39142;REFUNDED;0.14;CREDIT_CARD;laser;963
39143;REFUNDED;0.53;IDEAL;bankcard;62
39144;PENDING;9.83;IDEAL;diners-club-enroute;845
39145;REFUNDED;9.21;IDEAL;diners-club-carte-blanche;146
39146;CANCELLED;3.74;IDEAL;jcb;232
39147;PAID;2.53;IDEAL;mastercard;875
39148;PENDING;7.01;IDEAL;bankcard;915
39149;PENDING;0.73;CREDIT_CARD;jcb;647
39150;PENDING;4.96;CREDIT_CARD;jcb;609
39151;CANCELLED;1.33;CREDIT_CARD;jcb;647
39152;CANCELLED;7.28;CREDIT_CARD;jcb;82
39153;CANCELLED;1.85;CREDIT_CARD;china-unionpay;852
39154;COMPLETED;3.20;IDEAL;laser;322
39155;PAID;6.79;CREDIT_CARD;jcb;127
39156;PENDING;4.55;IDEAL;china-unionpay;813
39157;CANCELLED;1.14;IDEAL;jcb;217
39158;PAID;6.43;CREDIT_CARD;switch;452
39159;COMPLETED;9.59;IDEAL;jcb;658
39160;PENDING;9.16;CREDIT_CARD;maestro;685
39161;PAID;7.44;CREDIT_CARD;jcb;876
39162;COMPLETED;3.55;CREDIT_CARD;jcb;312
39163;PAID;6.07;IDEAL;jcb;487
39164;CANCELLED;7.81;IDEAL;jcb;996
39165;COMPLETED;6.08;IDEAL;mastercard;855
39166;PENDING;4.92;CREDIT_CARD;jcb;594
39167;PAID;1.17;IDEAL;jcb;36
39168;PAID;4.27;CREDIT_CARD;bankcard;210
39169;REFUNDED;8.34;CREDIT_CARD;jcb;951
39170;PAID;3.18;IDEAL;jcb;958
39171;REFUNDED;2.13;CREDIT_CARD;china-unionpay;825
39172;PAID;0.71;CREDIT_CARD;jcb;250
39173;COMPLETED;3.51;IDEAL;jcb;123
39174;PENDING;7.42;CREDIT_CARD;maestro;38
39175;REFUNDED;0.63;CREDIT_CARD;visa-electron;392
39176;COMPLETED;6.01;CREDIT_CARD;jcb;137
39177;PAID;5.10;IDEAL;mastercard;599
39178;PAID;1.53;IDEAL;jcb;519
39179;CANCELLED;3.38;CREDIT_CARD;jcb;258
39180;REFUNDED;3.83;CREDIT_CARD;jcb;807
39181;REFUNDED;6.10;IDEAL;jcb;805
39182;PAID;0.73;IDEAL;jcb;767
39183;PAID;3.48;IDEAL;china-unionpay;726
39184;REFUNDED;8.41;CREDIT_CARD;jcb;948
39185;PENDING;0.62;CREDIT_CARD;diners-club-enroute;876
39186;PENDING;8.33;CREDIT_CARD;diners-club-enroute;90
39187;PENDING;1.59;IDEAL;visa-electron;376
39188;PENDING;2.30;IDEAL;mastercard;715
39189;CANCELLED;6.73;IDEAL;jcb;167
39190;PAID;8.72;CREDIT_CARD;maestro;712
39191;CANCELLED;4.64;IDEAL;maestro;293
39192;REFUNDED;0.27;CREDIT_CARD;jcb;286
39193;COMPLETED;0.95;CREDIT_CARD;visa-electron;756
39194;PENDING;5.38;CREDIT_CARD;switch;455
39195;REFUNDED;0.66;IDEAL;diners-club-carte-blanche;122
39196;PENDING;4.01;CREDIT_CARD;jcb;115
39197;CANCELLED;7.01;IDEAL;jcb;349
39198;PENDING;3.19;CREDIT_CARD;maestro;549
39199;PAID;9.28;IDEAL;jcb;599
39200;CANCELLED;4.39;CREDIT_CARD;jcb;286
39201;CANCELLED;7.81;IDEAL;visa-electron;953
39202;REFUNDED;5.30;CREDIT_CARD;mastercard;237
